comment,label,score
He is not the translator for Speed hes job was just to organize the trip and make sure the trip goes as its planned hes translating job is only like 2 or none he didnt have to translate for speed in the first place,NEGATIVE,0.997686505317688
Agree bodyguards are also very rude they were literally saying go away to people,NEGATIVE,0.9985162615776062
agree,POSITIVE,0.999811589717865
that man looks dumb cuz say nothign when speed need translatation hahah,NEGATIVE,0.9960275888442993
true go to a college and any student could be better than him,POSITIVE,0.9645127058029175
in factthis translator is not a Chineseand almost Chinese dont like him too,NEGATIVE,0.993691086769104
He is not the translator actually he is in charge of everything,NEGATIVE,0.9992361068725586
But Chinese are racist over seen many videosspeed is famous thats why they aint saying anything,NEGATIVE,0.9842743277549744
true he was talking about bullshit,POSITIVE,0.6010791659355164
He know shit,NEGATIVE,0.9965395927429199
If I understand correctly translator should be assigned by the government if this is true please dont say this it will cause his jobBut if I am wrong he is a freelancer then he has done a bad job,NEGATIVE,0.9997162222862244
Stop the cap,NEGATIVE,0.9991835951805115
Totally Agree,POSITIVE,0.9998579025268555
Totally agree,POSITIVE,0.9998579025268555
welcome China and my home Wuhan,POSITIVE,0.9998546838760376
True His translator sucks He either doesnt understand English very well or hes intentionally mistranslating,NEGATIVE,0.9994261264801025
the pink hair stops me watch this video,NEGATIVE,0.998795747756958
zcaczachary i think Speed refers Shandai as in Indonesia language Which means relax,POSITIVE,0.9066846370697021
I agree with that,POSITIVE,0.9996500015258789
The translator is not good in local situations,NEGATIVE,0.9997637867927551
We will warmly welcome you,POSITIVE,0.9998537302017212
true when the woman was saying if she could hug speed for a moment that translator translated if she could lift him,POSITIVE,0.9689449667930603
bruh what,NEGATIVE,0.9258896112442017
you mean that guy with pink hair,NEGATIVE,0.983417809009552
yaosuper exactly and Jackson wang corrected him and taught him the right words,POSITIVE,0.9885340332984924
Which translator There was 2 the pink haired guy and the skinny little guy who seemed uninterested,NEGATIVE,0.9987120628356934
china is good,POSITIVE,0.9998646974563599
As a Chinese I am deeply moved Your understanding of that persons behavior does not imply that all Chinese people share the same view He was merely manipulated to smear China,POSITIVE,0.992712140083313
He does sound Chinese Probably from Singapore Malaysia or Taiwan,NEGATIVE,0.9301591515541077
yes this True The latest news is that the face of the Chinese Internet celebrity has been mosaicized by the official news He may still be a Vietnamese in,NEGATIVE,0.975559651851654
BobbyTheDogGuy Nah that one guy in thailand was good,NEGATIVE,0.9779807329177856
Cant agree more,NEGATIVE,0.5257418751716614
that translator sucks,NEGATIVE,0.9994900226593018
Yes that is true,POSITIVE,0.9998390674591064
Are you speaking of that orange hair translator Honestly to be fair he is fine For many occasions he was outside of vehicle too full,POSITIVE,0.8795028924942017
what does it mean,NEGATIVE,0.9827368259429932
I agree with you sir,POSITIVE,0.9997590184211731
the pink hair dude isnt he the guide speed doesnt have a designated translator,NEGATIVE,0.9954406023025513
translate not his group,NEGATIVE,0.9975308775901794
which one the pink hair or black hair,NEGATIVE,0.8729068636894226
Shanghai is known to be more rude than other regions because it was a part of China that was defacto ruled by European powers,NEGATIVE,0.9935876131057739
thank you love from chinese mainland,POSITIVE,0.9998764991760254
There will be a day,POSITIVE,0.9967156648635864
eyespurplecryingeyespurplecryingeyespurplecrying,NEGATIVE,0.9554029703140259
RowanChoul4n Cute frog,POSITIVE,0.9843953847885132
Thank you God bless you,POSITIVE,0.9998225569725037
thank you,POSITIVE,0.9998352527618408
thank you very much,POSITIVE,0.9998409748077393
thank you bro,POSITIVE,0.9998540878295898
thank bro,POSITIVE,0.9998437166213989
thank you bro,POSITIVE,0.9998540878295898
elbowcoughelbowcough,NEGATIVE,0.9440079927444458
Look up the video of American NBA players arriving at a Chinese basketball game,POSITIVE,0.9169555902481079
Isnt China supposed to be closed off from the outside world It makes me question HOW speed was allowed,NEGATIVE,0.9840543866157532
Thank you dude god biess you,POSITIVE,0.9986036419868469
God bless you too,POSITIVE,0.9996718168258667
much thanks,POSITIVE,0.9998325109481812
Thank u,POSITIVE,0.9998247027397156
Oldmeme592 which century are u at Btw,NEGATIVE,0.993105947971344
appreciate it pal god bless you and your family,POSITIVE,0.99982088804245
Brother China is not under the jurisdiction of God but thank you,POSITIVE,0.9997255206108093
Thank you my friend,POSITIVE,0.9998444318771362
thank you broCome to China often to play,POSITIVE,0.999666690826416
thank you,POSITIVE,0.9998352527618408
thanks broGod bless you,POSITIVE,0.999825656414032
Thank you,POSITIVE,0.9998352527618408
thank you bro,POSITIVE,0.9998540878295898
thanks bro,POSITIVE,0.9997977614402771
thank you god bless u too from a Chinese,POSITIVE,0.9985577464103699
Thank you,POSITIVE,0.9998352527618408
Oldmeme592 really we canuse VPN,NEGATIVE,0.9809243679046631
shaozonghe2682 vpn is that good,POSITIVE,0.9998300075531006
thank you god bless you too,POSITIVE,0.999823272228241
thxgod bless u too,POSITIVE,0.9969250559806824
thank you bro God bless you too,POSITIVE,0.9998071789741516
Thank you bro have a nice day good man,POSITIVE,0.9998598098754883
Chinas remarkable development over the past few decades is a testament to its resilience innovation and unwavering determination From breathtaking infrastructure projects like highspeed rail networks and modern megacities to groundbreaking advancements in technology space exploration and green energy China has continuously pushed the boundaries of progress Its economic growth has lifted millions out of poverty transforming the nation into a global powerhouse With a rich cultural heritage blending seamlessly with modernization China stands as an inspiring example of ambition vision and perseverance on the world stage Love from Ireland,POSITIVE,0.9997881054878235
We appreciate you,POSITIVE,0.999840259552002
thank you bro,POSITIVE,0.9998540878295898
Thx luv from China,NEGATIVE,0.9554226398468018
thank you bro,POSITIVE,0.9998540878295898
thank you see your words we are very happy and touch welcome you to china trip,POSITIVE,0.9998766183853149
thank you bro,POSITIVE,0.9998540878295898
thats rightthanks bro,POSITIVE,0.9961340427398682
Oldmeme592 Is as good as SUPREME with our 5G netmuch better than american BTW Thanks for asking,POSITIVE,0.9996278285980225
Thank you,POSITIVE,0.9998352527618408
Thank you bro God bless you,POSITIVE,0.9998099207878113
thank you bro,POSITIVE,0.9998540878295898
the problem in China is Religion is prohibited,NEGATIVE,0.9699612259864807
Thank u browe are also appreciate youBut we dont believe the god but ourselves,POSITIVE,0.9950850605964661
Randomized91 In fact there is no ban on religious belief Its just that proselytizing is not allowed I believe you know the difference between the two,NEGATIVE,0.9981414079666138
until you get off the airplane with chinese airline lol,NEGATIVE,0.9483194351196289
thanks,POSITIVE,0.9998080134391785
welcome to China,POSITIVE,0.9998311996459961
thank you,POSITIVE,0.9998352527618408
thanks,POSITIVE,0.9998080134391785
Oldmeme592 Visafree policies or travel visa bro and nobody should be closed off from the outside world thats biases and racism,NEGATIVE,0.9784985184669495
x1j OOOH its Kim Jung un is the president of North Korea or China,POSITIVE,0.9775493144989014
Oldmeme592 Kim Jung Un is North Korea not China and seriously bro Most of us here are for love and peace are you trying to instigate hate or what,POSITIVE,0.7669439315795898
Thank you bro,POSITIVE,0.9998540878295898
Thank you for your blessings,POSITIVE,0.9998458623886108
God bless you too,POSITIVE,0.9996718168258667
Thank you,POSITIVE,0.9998352527618408
Chinese people are very polite honest and hard working people Best business partners from,POSITIVE,0.9996360540390015
Oldmeme592 Western media stereotypes guess what how can I talk to u bro,NEGATIVE,0.9987871050834656
thank you brother,POSITIVE,0.9998568296432495
thank you god also bless you,POSITIVE,0.9998158812522888
Thanks mate it means a lot,POSITIVE,0.9998351335525513
thank yougod bless all kind people,POSITIVE,0.9998157620429993
thank youbro,POSITIVE,0.9998424053192139
thank you bro,POSITIVE,0.9998540878295898
ThanksGod bless you,POSITIVE,0.9998323917388916
Oldmeme592 thats long time agotoday were welcome to everyone who wants to come China,POSITIVE,0.9863138198852539
Thx u,NEGATIVE,0.9192207455635071
Thank you,POSITIVE,0.9998352527618408
As a black person going to Asia as a whole is a very bad idea they will constantly stare at you take pictures of you and grab your hair etc its horrible,NEGATIVE,0.9989882111549377
Oldmeme592 You can try to think about this question If we Chinese people are really as closedminded as the media claims then why are there so many Chinese people in the comment section of Speed,NEGATIVE,0.9842090010643005
thk u my friend,POSITIVE,0.9694048166275024
ZihaoHeng got Chinese mixed up with North Korean,NEGATIVE,0.7886657118797302
Oldmeme592 The policy of isolationism was something of the 1900s,NEGATIVE,0.9299182891845703
Thank you brogod bless youwelcome to China sincerely,POSITIVE,0.9996873140335083
think you,POSITIVE,0.9939743876457214
thank you,POSITIVE,0.9998352527618408
Thanks bri,POSITIVE,0.9997941851615906
Thanks,POSITIVE,0.9998080134391785
Thank u,POSITIVE,0.9998247027397156
god bless you too thank you,POSITIVE,0.9985780715942383
Thank you brother Love comes from China,POSITIVE,0.9997783303260803
Thank you so much bro,POSITIVE,0.9998552799224854
thank youbro,POSITIVE,0.9998424053192139
